NAME,gender,1996_count,1997_count,1998_count,1999_count,2000_count,count,90sCount
RAMARNI,M,0,0,0,0,0,11,0
RAMATOULIE,F,0,0,0,0,0,34,0
RAMATU,F,3,0,0,0,0,3,3
RAMATULAI,F,0,0,0,0,0,9,0
RAMAYA,F,0,0,0,0,0,13,0
RAMEESA,F,0,0,0,0,0,23,0
RAMEESAH,F,0,0,0,0,0,59,0
RAMEEZA,F,0,0,0,0,0,3,0
RAMELL,M,0,0,0,0,0,9,0
RAMELLE,M,0,0,0,0,0,3,0
RAMESHA,F,0,3,0,0,0,8,3
RAMEY,M,0,0,0,0,0,3,0
RAMIA,F,0,0,0,0,0,13,0
RAMIAH,F,0,0,0,0,0,9,0
RAMIAH,M,0,0,0,0,0,4,0
RAMILA,F,0,0,0,0,0,3,0
RAMIN,M,0,0,3,3,0,77,6
RAMINA,F,0,0,0,0,0,6,0
RAMINTA,F,0,0,0,0,0,3,0
RAMIR,M,0,0,0,0,0,9,0
RAMIS,M,0,0,0,0,0,8,0
RAMIYAH,F,0,0,0,0,0,6,0
RAMLAH,F,0,0,0,0,0,36,0
RAMNEEK,F,0,0,0,3,0,43,3
RAMNIK,F,0,0,0,3,0,3,3
RAMSHAH,F,0,0,0,0,3,3,3
RAMTIN,M,0,0,0,0,0,12,0
RAMY,M,0,0,0,0,4,93,4
RAMYA,F,0,0,0,3,0,24,3
RAMYAR,M,0,0,0,0,0,6,0
RANAE,F,0,0,0,3,0,9,3
RANBIR,M,0,0,0,0,0,56,0
RAND,F,0,0,0,0,0,20,0
RANDA,F,3,0,0,0,0,42,3
RANDEEP,F,0,0,0,0,0,3,0
RANEE,F,0,0,0,0,0,3,0
RANEEM,F,3,0,0,0,0,80,3
RANEL,M,0,0,0,0,0,3,0
RANELL,M,0,0,0,0,0,25,0
RA'NELL,M,0,0,0,0,0,12,0
RANI,M,0,0,0,0,0,3,0
RANIYA,F,0,0,0,0,0,74,0
RANIYAH,F,0,0,0,0,0,64,0
RANJEET,M,0,0,3,0,3,9,6
RANJOT,M,0,0,0,0,0,6,0
RANNA,F,0,0,0,0,0,4,0
RANYAH,F,0,0,0,0,0,4,0
RAO,M,0,0,0,0,0,4,0
RAOUF,M,0,0,0,0,0,10,0
RAPHEAL,M,0,0,0,0,0,6,0
RAPHEL,M,0,0,0,0,0,9,0
RAQIB,M,0,0,0,0,0,14,0
RARES,M,0,0,0,0,0,87,0
RARESH,M,0,0,0,0,0,3,0
RAS,M,0,0,0,0,0,6,0
RASA,F,0,0,0,0,0,6,0
RASEEL,F,0,0,0,0,0,8,0
RASHAAD,M,0,3,0,3,0,20,6
RASHANE,M,0,0,0,0,0,3,0
RASHAUN,F,0,3,0,0,0,3,3
RASHAWN,M,0,0,3,0,0,20,3
RASHEDA,F,3,0,3,0,0,9,6
RASHEEDA,F,0,3,0,0,0,9,3
RASHEEDAT,F,0,0,0,0,4,4,4
RASHI,F,0,0,0,3,0,12,3
RASHIKA,F,0,0,0,0,0,3,0
RASHMA,F,0,0,0,3,0,3,3
RASHMIKA,F,0,0,0,0,0,3,0
RASIKA,F,0,0,0,0,0,3,0
RASNA,F,0,3,0,0,0,3,3
RASTISLAV,M,0,0,0,0,0,3,0
RASTY,M,0,0,0,0,0,3,0
RASUL,M,0,0,0,0,0,6,0
RATEEL,F,0,0,0,0,0,11,0
RATU,M,0,0,0,0,0,63,0
RAUMAAN,M,0,0,0,0,0,10,0
RAUNAK,M,0,0,0,0,0,26,0
RAURI,M,0,0,0,0,0,9,0
RAUSHAN,M,0,0,0,0,0,11,0
RAVDEEP,M,0,3,0,0,0,3,3
RAVEEN,M,0,0,0,0,0,6,0
RAVENNA,F,0,0,0,0,0,5,0
RAVJOT,M,0,0,0,0,0,6,0
RAVLEEN,F,0,0,0,0,0,34,0
RAVREET,F,0,0,0,0,0,4,0
RAVZA,F,0,0,0,0,0,3,0
RAWA,M,0,0,0,0,0,34,0
RAWA,F,0,0,0,0,0,3,0
RAWAAN,F,0,0,0,0,0,3,0
RAWAD,M,0,0,0,0,0,3,0
RAWAN,M,0,0,0,0,0,4,0
RAWAND,M,0,0,0,0,0,25,0
RAWAND,F,0,0,0,0,0,3,0
RAWAZ,M,0,0,0,0,0,6,0
RAWDA,F,0,0,0,0,0,7,0
RAWDAH,F,0,0,0,0,0,29,0
RAWDHA,F,0,0,0,0,0,6,0
RAWDON,M,0,0,0,0,0,6,0
RAWEN,M,0,0,0,0,0,15,0
RAWIA,F,0,0,0,0,0,3,0
RAYAAN,M,0,0,3,0,0,610,3
RAYAAN,F,0,0,0,0,0,172,0
RAYAH,F,0,0,3,0,0,114,3
RAYA-MAE,F,0,0,0,0,0,3,0
RAYANA,F,0,0,0,0,0,54,0
RAYANNA,F,0,3,3,0,0,33,6
RAYANSH,M,0,0,0,0,0,7,0
RAYCHEL,F,4,0,0,3,0,7,7
RAYCHELLE,F,3,0,0,0,0,3,3
RAYDAN,M,0,0,0,0,0,3,0
RAYDON,M,0,0,0,0,0,7,0
RAYEES,M,0,0,0,0,0,6,0
RAYEN,M,0,0,0,0,0,44,0
RAYGAN,F,0,0,0,0,0,3,0
RAYHAN,F,0,0,0,0,0,3,0
RAYHANAH,F,0,0,0,0,0,18,0
RAYIRTH,M,0,0,0,0,0,3,0
RAYLAN,M,0,0,0,0,0,12,0
RAYLEIGH,F,0,0,0,0,0,6,0
RAYMON,M,0,0,0,0,0,3,0
RAYN,M,0,0,0,0,0,88,0
RAYN,F,0,0,0,0,0,3,0
RAYNARD,M,0,0,0,0,0,3,0
RAYNE,M,0,0,0,0,0,59,0
RAYNIE,F,0,0,0,0,0,7,0
RAYON,M,5,0,0,0,0,52,5
RAYSA,F,0,0,0,0,0,3,0
RAYSHAWN,M,0,0,0,0,0,3,0
RAYSSA,F,0,0,0,0,0,9,0
RAYVEN,F,0,0,0,0,0,3,0
RAYVON,M,0,0,0,0,0,3,0
RAYYA,F,0,0,0,3,0,74,3
RAYYAAN,M,0,0,0,0,0,157,0
RAYYAAN,F,0,0,0,0,0,3,0
RAYYAH,F,0,0,0,0,0,3,0
RAYYAN,M,3,3,4,14,15,2351,39
RAYYAN,F,0,0,0,0,0,96,0
RAYYANA,F,0,0,0,0,0,4,0
RAZAAN,F,0,0,0,0,0,8,0
RAZANE,F,0,0,0,0,0,3,0
RAZANNE,F,0,0,0,0,0,3,0
RAZEEN,M,0,0,0,3,0,9,3
RAZEENA,F,0,4,0,0,0,4,4
RAZEENAH,F,0,0,0,0,0,7,0
RAZI,M,0,0,0,0,0,9,0
RAZIK,M,0,0,0,0,0,3,0
RAZIKA,F,0,0,3,0,0,3,3
RAZNA,F,0,0,3,0,0,3,3
RAZVAN,M,0,0,0,0,0,44,0
RAZWANA,F,0,5,0,0,0,5,5
RE,M,0,0,0,0,0,6,0
READE,M,0,0,0,3,0,3,3
REAF,M,0,0,0,0,0,5,0
REAGEN,M,5,0,0,0,0,33,5
REAGON,M,0,0,0,0,0,9,0
REAM,F,0,0,0,0,0,6,0
REAN,M,0,0,0,0,0,3,0
REANA,F,0,0,0,3,0,8,3
REANNAH,F,0,3,3,0,0,14,6
REANNAN,F,0,0,0,0,5,5,5
REAVE,M,0,0,0,0,0,3,0
REBBEKAH,F,0,0,4,0,0,4,4
REBECCA-JADE,F,0,0,0,3,0,3,3
REBECCA-MAY,F,3,0,0,0,0,6,3
REBECCA-ROSE,F,0,0,0,0,0,8,0
REBWAR,M,0,0,0,0,0,3,0
RECEP,M,0,0,0,0,0,10,0
REDAS,M,0,0,0,0,0,3,0
REDD,F,0,0,0,0,0,3,0
REDHA,M,0,0,0,0,0,3,0
REDLEY,M,0,0,0,0,0,3,0
REDON,M,0,0,0,0,0,4,0
REDOUANE,M,0,0,0,0,0,3,0
REDVERS,M,0,0,3,0,0,6,3
REE,F,0,0,0,0,0,3,0
REEAN,M,0,0,0,0,0,6,0
REECE-JUNIOR,M,0,0,0,0,0,3,0
REEFE,M,0,0,0,0,0,3,0
REEHA,F,0,0,0,0,0,47,0
REEHAM,F,0,0,0,0,0,12,0
REEHAN,M,0,0,0,0,0,20,0
REENIE,F,0,0,0,0,0,72,0
REESA,F,0,0,0,0,0,6,0
REET,F,0,0,0,0,0,94,0
REETAL,F,0,0,0,0,0,4,0
REEVES,M,0,0,0,0,0,7,0
REEYAH,F,0,0,0,0,0,4,0
REEYAN,M,0,0,0,0,0,23,0
REFAEL,M,0,0,0,0,0,3,0
REFOEL,M,0,0,0,0,0,20,0
REGEN,M,0,0,0,0,3,8,3
REGGIE-JAMES,M,0,0,0,0,0,6,0
REGGIE-JAY,M,0,0,0,0,0,4,0
REGGIE-LEE,M,0,0,0,0,0,27,0
REGGIE-RAY,M,0,0,0,0,0,8,0
REGINAE,F,0,0,0,0,0,3,0
REHAB,F,0,0,0,0,0,13,0
REHAM,F,0,0,5,0,0,63,5
REHANNAH,F,0,0,0,0,0,3,0
REHEEM,M,0,0,0,0,0,6,0
REHEMA,F,0,0,0,0,0,7,0
REHMA,F,0,0,0,0,0,12,0
REHMAAN,M,0,0,0,0,0,7,0
REHMAT,F,0,0,0,0,0,21,0
REHNUMA,F,0,0,0,4,0,11,4
REHOBOTH,M,0,0,0,0,0,8,0
REHOBOTH,F,0,0,0,0,0,3,0
REIAN,M,0,0,0,0,0,7,0
REIGAN,M,0,0,3,0,3,25,6
REIGEN,M,0,0,0,0,0,3,0
REIGHAN,F,0,0,0,0,0,3,0
REILEY,M,0,0,0,0,0,42,0
REILLEY,M,0,0,0,0,0,6,0
REILLY,F,0,0,3,0,0,34,3
REILY,M,0,0,0,0,0,27,0
REINE,F,0,0,0,0,0,6,0
REINIS,M,0,0,0,0,0,4,0
REION,M,0,0,0,0,0,3,0
REISY,F,0,0,0,0,3,50,3
REIVA,F,0,0,0,0,0,4,0
REIYA,F,0,0,0,0,0,3,0
REIZEL,F,0,0,0,0,0,18,0
REIZY,F,0,0,0,0,0,7,0
REJA,F,0,0,0,0,0,3,0
REJAN,M,0,0,0,0,0,7,0
REJUS,M,0,0,0,0,0,30,0
REJWAN,M,0,0,3,0,3,12,6
REJWANA,F,3,0,0,0,0,3,3
REKA,F,0,0,0,0,0,32,0
REKAI,M,0,0,0,0,0,3,0
RE'KAI,M,0,0,0,0,0,3,0
REKAN,M,0,0,0,0,0,3,0
REKAR,M,0,0,0,0,0,4,0
REM,M,0,0,0,0,0,3,0
REMAI,M,0,0,0,0,0,7,0
REMAN,M,0,0,0,0,0,3,0
REMARIO,M,0,0,0,0,0,6,0
REMARNI,M,0,0,0,0,0,9,0
REMAY,M,0,0,0,0,0,4,0
REMAYA,F,0,0,0,0,0,36,0
REMAYAH,F,0,0,0,0,0,6,0
REMAZ,F,0,0,0,0,0,3,0
REMIAH,M,0,0,0,0,0,12,0
REMIAH,F,0,0,0,0,0,6,0
REMIEL,M,0,0,0,0,0,26,0
REMIGIUSZ,M,0,0,0,0,0,28,0
REMI-LEIGH,F,0,0,0,0,0,11,0
REMILEKUN,F,0,0,0,3,0,3,3
REMI-MAE,F,3,0,0,0,0,6,3
REMINGTON,F,0,0,0,0,0,3,0
REMIREZ,M,0,0,0,0,0,3,0
REMI-ROSE,F,0,0,0,0,0,3,0
REMIYAH,F,0,0,0,0,0,3,0
REMO,M,0,0,0,0,0,16,0
RENAEYAH,F,0,0,0,0,0,3,0
RENAIYA,F,0,0,0,0,0,3,0
RENALDAS,M,0,0,0,0,0,6,0
RENAN,M,0,0,0,0,0,5,0
RENARS,M,0,0,0,0,0,12,0
RENAT,M,0,0,0,0,0,3,0
RENATO,M,0,0,0,0,5,62,5
RENAYAH,F,0,0,0,0,0,15,0
RENAYE,F,0,0,0,0,0,16,0
RENDIJS,M,0,0,0,0,0,3,0
RENEL,M,0,0,0,0,0,7,0
RENELLE,F,3,0,0,3,0,9,6
RENELLE,M,0,0,0,0,0,6,0
RENESH,M,0,0,0,0,0,3,0
RENESMAE,F,0,0,0,0,0,37,0
RENESMAI,F,0,0,0,0,0,7,0
RENESMAY,F,0,0,0,0,0,14,0
RENESME,F,0,0,0,0,0,9,0
RENESMEE,F,0,0,0,0,0,99,0
RENEYA,F,0,0,0,0,0,7,0
RENEZMAE,F,0,0,0,0,0,7,0
RENEZMAI,F,0,0,0,0,0,4,0
RENGIN,F,0,0,0,0,0,3,0
RENI,M,0,0,0,0,0,3,0
RENIE,F,0,0,0,0,0,6,0
RENIECE,F,3,0,0,0,0,3,3
RENIS,M,0,0,0,0,0,6,0
RENITA,F,0,0,0,0,0,3,0
RENIYAH,F,0,0,0,0,0,3,0
RENN,F,0,0,0,0,0,3,0
RENNAE,F,0,0,0,0,0,19,0
RENNEL,M,0,0,0,0,0,3,0
RENNIE,M,0,0,0,0,0,3,0
RENWA,M,0,0,0,0,0,4,0
RENZ,M,0,0,0,0,0,3,0
RERELOLUWA,M,0,0,0,0,0,3,0
RESHA,F,0,0,0,0,0,6,0
RESHAM,F,6,0,0,0,0,9,6
RESHAUN,M,0,0,0,0,0,3,0
RESHMI,F,0,0,0,0,0,3,0
RESMA,F,0,0,0,3,0,3,3
RESUL,M,0,0,0,0,0,7,0
RETAAJ,F,0,0,0,0,0,3,0
RETAAL,F,0,0,0,0,0,3,0
RETAJ,F,0,0,0,0,0,58,0
RETAL,F,0,0,0,0,0,18,0
REUBEN-JAMES,M,0,0,0,0,0,9,0
REUBIN,M,0,0,0,0,0,10,0
REVAH,F,0,0,0,0,0,3,0
REWAN,M,0,0,0,0,0,16,0
REXFORD,M,0,0,0,0,0,4,0
REYAAN,M,0,0,0,0,0,34,0
REYAANSH,M,0,0,0,0,0,8,0
REYAN,F,0,0,0,0,3,14,3
REYAN,M,0,0,0,0,0,107,0
REYANA,F,0,0,0,0,0,3,0
REYANNE,F,3,0,0,0,0,3,3
REYANSH,M,0,0,0,0,0,131,0
REYHAN,M,0,0,0,0,0,80,0
REYHANA,F,0,0,0,0,0,50,0
REYNOLD,M,0,0,0,0,0,4,0
REYON,M,0,0,0,0,0,13,0
REYYAN,M,0,0,0,0,0,7,0
RHEMA,M,0,0,0,0,0,17,0
RHIANNA-MAE,F,0,0,0,0,0,3,0
RHIARNA,F,3,0,0,0,0,11,3
RHILEY,M,0,0,0,0,0,124,0
RHITIK,M,0,0,0,0,3,3,3
RHIYA,F,0,0,5,0,0,22,5
RHIYAN,M,0,0,0,0,0,7,0
RHOME,M,0,0,0,0,0,7,0
RHONAN,M,0,0,0,0,0,3,0
RHOSLYN,F,0,0,0,0,0,7,0
RHYANA,F,0,0,0,3,0,9,3
RHYANN,F,0,0,0,0,5,5,5
RHYDER,M,0,0,0,0,0,14,0
RHYLEE,F,0,0,0,0,0,4,0
RHYLEIGH,M,0,0,0,0,0,11,0
RHYLEY,M,0,0,0,0,3,156,3
RHYLIE,M,0,0,0,0,0,42,0
RHYZ,M,0,0,0,0,0,3,0
RIAAN,M,0,0,0,0,0,83,0
RIADEEP,F,0,0,0,0,0,3,0
RIAHANNA,F,0,0,0,0,0,6,0
RIA-MAY,F,0,0,0,0,0,4,0
RIANE,F,0,0,3,0,0,10,3
RIANNAH,F,0,6,0,0,0,28,6
RIBQAH,F,0,0,0,0,0,3,0
RICA,F,0,0,0,0,0,3,0
RICARDA,F,0,0,0,0,0,3,0
RICARDAS,M,0,0,0,0,0,3,0
RICARDS,M,0,0,0,0,0,30,0
RICH,M,0,0,0,0,0,3,0
RICHARDO,M,0,0,0,0,0,6,0
RICHIE-LEE,M,0,0,0,0,0,3,0
RICHY,M,0,0,0,0,0,3,0
RICKARDO,M,0,0,0,0,0,3,0
RICKY-JUNIOR,M,0,0,0,0,0,3,0
RICKYLEE,M,3,0,0,0,0,3,3
RICOH,M,0,0,0,0,0,3,0
RIDA,M,0,0,0,0,4,21,4
RIDAA,F,0,0,0,0,0,6,0
RIDAH,F,0,0,0,0,0,62,0
RIDAS,M,0,0,0,0,0,4,0
RIDHA,M,0,0,0,0,0,12,0
RIDHAAN,M,0,0,0,0,0,15,0
RIDHAM,M,0,0,0,0,0,6,0
RIDHIMA,F,0,0,0,0,0,30,0
RIDWAAN,M,0,0,0,0,3,104,3
RIDWANA,F,0,0,0,0,0,3,0
RIDWANAH,F,0,0,0,0,0,4,0
RIEGAN,M,0,0,0,4,0,10,4
RIELEY,M,0,0,0,0,0,4,0
RIELLE,F,0,0,0,0,0,9,0
RIELY,M,0,0,0,0,0,31,0
RIEN,M,0,0,0,0,0,23,0
RIFA,F,0,0,0,0,0,6,0
RIFAH,F,0,3,0,0,0,9,3
RIFAT,M,0,0,4,0,0,31,4
RIFKI,F,0,0,0,0,0,6,0
RIFKY,F,0,0,0,0,0,23,0
RIGBY,M,0,0,0,0,0,6,0
RIHA,F,0,0,0,0,0,12,0
RIHAAM,F,0,0,0,0,0,8,0
RIHAAN,M,0,0,0,0,0,10,0
RIHAANA,F,0,0,0,0,0,4,0
RIHAB,F,0,0,0,0,0,3,0
RIHAM,F,0,0,0,0,0,74,0
RIHAN,F,0,0,0,0,0,11,0
RIHANAH,F,0,0,0,0,0,3,0
RIHANAT,F,0,0,0,0,0,3,0
RIHANN,F,0,0,0,0,0,16,0
RIHANNA-MAI,F,0,0,0,0,0,5,0
RIHANNE,F,0,0,0,0,0,22,0
RIHARDS,M,0,0,0,0,0,10,0
RIISE,M,0,0,0,0,0,14,0
RIJA,F,0,0,0,5,0,15,5
RIJJA,F,0,0,0,0,0,40,0
RIK,M,0,0,0,0,0,7,0
RIKA,F,0,0,0,0,0,9,0
RIKAYA,F,0,3,0,0,0,3,3
RIKEN,M,3,0,0,0,0,3,3
RIKHIL,M,0,3,0,0,0,10,3
RIKIN,M,5,0,0,0,0,8,5
RIKITA,F,0,0,3,0,0,3,3
RILAN,M,0,0,0,0,0,3,0
RILEE,M,0,0,0,0,0,45,0
RILEIGH,M,0,0,0,0,0,26,0
RILEIGH,F,0,0,0,0,0,26,0
RILEY-,M,0,0,0,0,0,6,0
RILEY-DEAN,M,0,0,0,0,0,6,0
RILEY-GEORGE,M,0,0,0,0,0,3,0
RILEY-J,M,0,0,0,0,0,4,0
RILEY-JACK,M,0,0,0,0,0,15,0
RILEY-JAE,M,0,0,0,0,0,10,0
RILEY-JAI,M,0,0,0,0,0,27,0
RILEY-JAMES,M,0,0,0,0,0,241,0
RILEY-JAY,M,0,0,0,0,0,205,0
RILEY-JOE,M,0,0,0,0,0,50,0
RILEY-JOHN,M,0,0,0,0,0,22,0
RILEY-LEE,M,0,0,0,0,0,38,0
RILEY-MAE,F,0,0,0,0,0,3,0
RILEY-MASON,M,0,0,0,0,0,3,0
RILEY-PAUL,M,0,0,0,0,0,3,0
RILEY-RAY,M,0,0,0,0,0,8,0
RILEY-SCOTT,M,0,0,0,0,0,17,0
RILEY-THOMAS,M,0,0,0,0,0,12,0
RILIND,M,0,0,0,0,3,3,3
RILY,M,0,0,0,0,0,3,0
RIM,F,0,0,0,0,0,30,0
RIMAH,F,0,5,0,0,0,8,5
RIMAS,F,0,0,0,0,0,15,0
RIMI,F,0,0,0,0,0,3,0
RIMON,M,0,0,0,0,0,8,0
RINAD,F,0,0,0,0,0,17,0
RINAH,F,0,0,0,0,0,6,0
RINALDS,M,0,0,0,0,0,3,0
RINESA,F,0,0,0,0,0,21,0
RINI,F,0,0,0,0,0,3,0
RINNAH,F,0,0,0,0,0,6,0
RIOJA,F,0,0,3,0,0,3,3
RIO-JAMES,M,0,0,0,0,0,11,0
RIPA,F,0,0,0,3,0,3,3
RIPLEY,M,0,0,0,0,0,43,0
RIQUELME,M,0,0,0,0,0,7,0
RISAKO,F,3,3,0,0,0,6,6
RISH,M,0,0,0,0,0,3,0
RISHAAN,M,0,0,0,0,0,102,0
RISHAB,M,0,0,0,3,0,53,3
RISHAD,M,0,0,0,0,0,3,0
RISHANA,F,0,0,0,0,0,3,0
RISHANTH,M,0,0,0,0,0,3,0
RISHARN,M,0,0,0,0,0,3,0
RISHAV,M,0,0,0,0,0,6,0
RISHAY,M,0,0,0,0,0,3,0
RISHIKA,F,3,0,3,0,0,107,6
RISHIKESH,M,0,0,0,0,0,21,0
RISHIT,M,0,0,0,0,0,16,0
RISHITA,F,0,0,0,0,0,15,0
RISHITHA,F,0,0,0,0,0,3,0
RISHON,M,0,0,0,0,0,27,0
RITAJ,F,0,0,0,0,0,48,0
RITHIKA,F,0,0,0,0,0,60,0
RITHISH,M,0,0,0,0,0,8,0
RITHWIK,M,0,0,0,0,0,3,0
RITI,F,0,0,0,0,0,12,0
RITISHA,F,0,0,0,0,0,17,0
RITVI,F,0,0,0,0,0,3,0
RITVIK,M,0,0,0,0,0,36,0
RIVAAN,M,0,0,0,0,0,6,0
RIVAH,F,0,0,0,0,0,7,0
RIVAN,M,0,0,0,0,0,27,0
RIVEN,M,0,0,0,0,0,19,0
RIVER-LEIGH,F,0,0,0,0,0,4,0
RIVER-MAE,F,0,0,0,0,0,10,0
RIVER-ROSE,F,0,0,0,0,0,6,0
RIVERS,M,0,4,0,0,0,42,4
RIVIERA,F,0,0,0,0,0,3,0
RIVKY,F,0,0,0,0,0,49,0
RIYAAD,M,0,0,0,0,0,23,0
RIYAAN,M,0,0,0,0,0,55,0
RIYAAN,F,0,0,0,0,0,50,0
RIYADH,M,0,0,0,0,4,136,4
RIYADHUL,M,0,0,0,0,0,3,0
RIYADUL,M,0,0,0,0,0,3,0
RIYAH,F,0,0,0,3,0,61,3
RIYAN,F,0,0,0,0,0,124,0
RIYANA,F,0,0,0,0,0,72,0
RIYANNA,F,0,0,0,0,0,7,0
RIYANSH,M,0,0,0,0,0,3,0
RIYEN,M,0,0,0,0,0,6,0
RIYON,M,0,0,0,0,0,10,0
RIZA,M,0,3,0,3,0,23,6
RIZA,F,0,0,0,0,0,3,0
RJ,M,0,0,0,0,0,7,0
ROAA,F,0,0,0,0,0,7,0
ROARKE,M,0,0,4,0,0,10,4
ROBA,F,0,0,0,0,0,6,0
ROBAT,M,0,0,4,0,0,23,4
ROBERTAS,M,0,0,0,0,0,28,0
ROBERT-LEE,M,0,0,0,0,0,3,0
ROBERTS,M,0,0,0,0,0,74,0
ROBINSON,M,0,0,0,0,0,22,0
ROBLEH,M,0,0,0,0,0,3,0
ROBYN-RAE,F,0,0,0,0,0,3,0
ROC,M,0,0,0,0,0,3,0
ROCCO-LEE,M,0,0,0,0,0,3,0
ROCHAN,M,0,0,0,0,0,4,0
ROCIO,F,0,0,0,0,0,6,0
RODAINA,F,0,0,0,0,0,3,0
RODAS,F,0,0,0,0,0,9,0
RODELA,F,0,0,0,0,0,3,0
RODINA,F,0,0,0,0,0,15,0
ROEL,M,0,0,0,0,0,5,0
ROGEN,M,0,0,0,0,0,3,0
ROGUE,M,0,0,0,0,0,6,0
ROHAM,M,0,0,0,0,0,4,0
ROHANA,F,0,0,0,0,0,7,0
ROHAT,M,0,0,4,0,0,60,4
ROHEEL,M,4,0,3,0,0,7,7
ROHEY,F,0,0,0,0,0,10,0
ROHIL,M,0,0,0,4,0,10,4
ROHINA,F,0,0,0,4,0,4,4
ROHN,M,0,0,0,0,0,3,0
ROI,M,0,0,0,0,0,3,0
ROJ,M,0,0,0,0,0,6,0
ROJA,F,0,0,0,0,0,4,0
ROJAN,F,0,0,0,0,0,4,0
ROJBIN,F,0,0,0,0,0,3,0
ROJIN,F,0,0,0,0,0,129,0
ROJUS,M,0,0,0,0,0,68,0
ROKAYA,F,0,0,0,0,0,13,0
ROLAN,M,0,0,0,0,0,6,0
ROLANDA,F,0,0,0,0,0,3,0
ROLANDO,M,0,0,0,0,0,10,0
ROMA,M,0,0,0,0,0,16,0
ROMAAN,M,0,0,0,0,5,77,5
ROMAEO,M,0,0,0,0,0,7,0
ROMAHN,M,0,0,0,0,0,6,0
ROMAI,M,0,0,0,0,0,3,0
ROMAINE,M,0,0,3,3,0,85,6
ROMAINE,F,0,0,0,3,0,3,3
ROMAIO,M,0,0,0,0,0,6,0
ROMAISA,F,0,0,3,0,0,87,3
ROMAL,M,0,0,0,0,0,3,0
ROMANE,F,0,0,0,3,3,20,6
ROMANI,M,0,0,0,0,0,8,0
ROMANIE,F,0,0,0,0,4,64,4
ROMANII,F,0,0,0,0,0,3,0
ROMAN-JAMES,M,0,0,0,0,0,3,0
ROMAN-LEE,M,0,0,0,0,0,6,0
ROMANN,M,0,0,0,0,0,7,0
ROMANS,M,0,0,0,0,0,3,0
ROMANY-ROSE,F,0,0,0,0,0,4,0
ROMAO,M,0,0,0,0,0,10,0
ROMAR,M,0,0,0,0,0,9,0
ROMAREO,M,0,0,0,0,0,3,0
ROMARI,M,0,0,0,0,0,15,0
ROMARNI,M,0,0,0,0,0,6,0
ROMARNO,M,0,0,0,0,0,7,0
ROMAYA,F,0,0,0,0,0,8,0
ROMAYSA,F,0,0,0,0,0,16,0
ROMEE,F,0,0,0,0,0,8,0
ROMEESA,F,0,0,0,0,0,108,0
ROMELL,M,0,0,0,0,0,34,0
ROMELLE,M,0,0,0,0,0,3,0
ROMELLO,M,4,0,0,0,0,11,4
ROMELO,M,0,0,0,0,0,3,0
ROMEN,M,0,0,0,0,0,4,0
ROMESA,F,0,3,0,0,0,10,3
ROMIE,F,0,0,0,5,0,72,5
ROMIE,M,0,0,0,0,0,6,0
ROMILLIE,F,0,0,0,0,0,3,0
ROMIR,M,0,0,0,0,0,6,0
ROMOLA,F,0,0,0,0,0,3,0
ROMONE,M,0,0,0,0,0,3,0
ROMY,M,0,0,0,0,0,12,0
RONALDAS,M,0,0,0,0,0,8,0
RONALDINHO,M,0,0,0,0,0,7,0
RONAR,M,0,0,0,0,0,3,0
RONAV,M,0,0,0,0,0,33,0
RONAY,F,0,0,0,0,0,4,0
RONDA,F,0,0,0,0,0,3,0
RONEL,M,0,0,0,0,0,27,0
RONELA,F,0,0,0,0,0,5,0
RONELL,M,0,0,0,0,0,8,0
RONICA,F,0,0,0,0,0,4,0
RONIE,F,0,0,0,0,0,4,0
RONIK,M,0,0,0,0,0,4,0
RONIKA,F,0,0,0,0,0,19,0
RONIQUE,F,0,0,0,0,0,6,0
RONN,M,0,0,0,0,0,3,0
RONNELL,M,0,0,0,0,0,3,0
RONNI,M,0,0,0,0,0,22,0
RONNIE-GEORGE,M,0,0,0,0,0,3,0
RONNIE-JAMES,M,0,0,0,0,0,16,0
RONNIE-JAY,M,0,0,0,0,0,7,0
RONNIE-JUNIOR,M,0,0,0,0,0,4,0
RONNIE-LEE,M,0,0,0,0,0,36,0
RONNIE-LEIGH,F,0,0,0,0,0,10,0
RONNIE-MAE,F,0,0,0,0,0,5,0
RONNIE-MAY,F,0,0,0,0,0,8,0
RONNIE-RAY,M,0,0,0,0,0,10,0
RONNIE-ROSE,F,0,0,0,0,0,5,0
RONON,M,0,0,0,0,0,6,0
RONSON,M,0,0,0,0,0,6,0
RONY,M,0,0,0,0,0,3,0
ROOHI,F,0,0,0,0,0,3,0
ROOMANA,F,0,0,0,0,3,3,3
ROOP,M,0,0,0,0,0,14,0
ROOS,F,0,0,0,0,0,5,0
ROPAFADZO,F,0,0,0,0,0,15,0
RORAN,M,0,0,0,0,0,7,0
ROREY,M,0,0,0,0,0,34,0
RORI,F,0,0,0,0,0,4,0
RORY,F,0,0,0,0,0,12,0
RORY-JAMES,M,0,0,0,0,0,3,0
RORY-JAY,M,0,0,0,0,0,3,0
ROSABEL,F,0,0,0,0,0,33,0
ROSA-BELLA,F,0,0,0,0,0,3,0
ROSALEA,F,0,0,0,0,0,21,0
ROSA-LEA,F,0,0,0,0,0,3,0
ROSALEIGH,F,0,0,0,0,0,26,0
ROSA-LEIGH,F,0,0,0,0,0,10,0
ROSALIN,F,0,0,3,4,0,7,7
ROSALINA,F,0,0,0,0,0,35,0
ROSALINDA,F,0,0,0,0,0,9,0
