NAME,gender,count,90sCount,AdjustedCount
SIMRAN,F,3543,1172,3543
SINAI,F,28,0,9
SINDI,F,17,3,17
SINDY,F,48,11,48
SINEAD,F,2806,1026,2806
SINEM,F,63,28,63
SIOBAHN,F,7,7,7
SIOBHAIN,F,6,6,6
SIOBHAN,F,2033,1221,2033
SIOFRA,F,6,0,2
SION,F,6,3,6
SIONA,F,55,16,55
SIONED,F,347,149,347
SIREEN,F,101,0,34
SIRI,F,73,3,73
SIRIN,F,32,7,32
SIRIOL,F,11,8,11
SITA,F,63,20,63
SITI,F,39,17,39
SIUBHAN,F,3,3,3
SIVAN,F,9,3,9
SIWAN,F,173,43,173
SIYA,F,294,7,294
SKAISTE,F,36,0,12
SKIE,F,134,28,134
SKY,F,2310,307,2310
SKYE,F,10762,1095,10762
SKYLA,F,2049,34,2049
SKYLAH,F,177,0,59
SKYLAR,F,1077,18,1077
SKYLER,F,488,14,488
SLOANE,F,33,0,11
SNEHA,F,284,32,284
SNOW,F,28,0,9
SOBIA,F,127,71,127
SOBIYA,F,3,3,3
SOFEA,F,3,0,1
SOFFIA,F,66,0,22
SOFI,F,68,20,68
SOFIA,F,14451,921,14451
SOFIAT,F,14,0,5
SOFIE,F,572,130,572
SOFINA,F,40,18,40
SOFIYA,F,182,19,182
SOHA,F,261,29,261
SOLACE,F,3,3,3
SOLEIL,F,18,0,6
SOLENE,F,21,0,7
SOLENNE,F,6,3,6
SOLIANA,F,52,0,17
SOLVEIG,F,9,3,9
SOMA,F,51,0,17
SOMER,F,113,53,113
SOMERSET,F,3,3,3
SOMIA,F,26,13,26
SOMMER,F,329,130,329
SOMTOCHUKWU,F,3,0,1
SONA,F,78,17,78
SONIA,F,1946,496,1946
SONICA,F,3,3,3
SONIKA,F,19,0,6
SONITA,F,3,3,3
SONIYA,F,57,21,57
SONJA,F,78,26,78
SONYA,F,235,96,235
SOOKIE,F,21,0,7
SOPHEA,F,14,0,5
SOPHI,F,16,9,16
SOPHIA,F,28274,2805,28274
SOPHIE,F,97630,28735,97630
SOPHIE-ANN,F,54,14,54
SOPHIE-ANNE,F,55,11,55
SOPHIE-JANE,F,31,11,31
SOPHIE-JAYNE,F,14,3,14
SOPHIE-JO,F,20,6,20
SOPHIE-LEIGH,F,149,26,149
SOPHIE-LOUISE,F,215,75,215
SOPHIE-MAE,F,82,3,82
SOPHIE-MARIE,F,69,21,69
SOPHIE-MAY,F,100,16,100
SOPHIE-ROSE,F,70,4,70
SOPHINA,F,37,17,37
SOPHY,F,146,69,146
SORAYA,F,763,88,763
SORCHA,F,451,202,451
SOREL,F,6,0,2
SOROH,F,68,23,68
SORREL,F,183,57,183
SORRELL,F,17,6,17
SORRELLE,F,3,3,3
SPIRIT,F,3,0,1
STACEY,F,5194,1499,5194
STACI,F,13,13,13
STACIA,F,17,0,6
STACIE,F,356,205,356
STACY,F,276,134,276
STAR,F,671,91,671
STARLA,F,101,0,34
STARR,F,283,48,283
STASIA,F,3,3,3
STASSY,F,3,3,3
STEFANI,F,45,4,45
STEFANIA,F,216,39,216
STEFANIE,F,203,105,203
STEFANY,F,21,6,21
STEFFANIE,F,19,16,19
STEFFANY,F,3,3,3
STEFFI,F,79,36,79
STELA,F,24,0,8
STELLA,F,2815,318,2815
STEPHANIE,F,14801,4624,14801
STEPHANNIE,F,7,7,7
STEPHANY,F,62,12,62
STEPHENIE,F,40,24,40
STEVEY,F,3,3,3
STEVI,F,45,18,45
STEVIE,F,1193,345,1193
STEVIE-LEE,F,15,9,15
STEVIE-LEIGH,F,110,27,110
STEVIE-LOUISE,F,19,6,19
STORM,F,668,170,668
STORME,F,24,17,24
SUCCESS,F,11,0,4
SUDE,F,116,3,116
SUE,F,24,7,24
SUELA,F,18,0,6
SUFIA,F,52,21,52
SUGHRA,F,9,0,3
SUGRA,F,8,8,8
SUHA,F,198,25,198
SUHAILA,F,62,7,62
SUHANA,F,238,13,238
SUHANI,F,110,0,37
SUKI,F,250,11,250
SUKIE,F,60,0,20
SULA,F,6,3,6
SULTAN,F,70,17,70
SULTANA,F,57,43,57
SUMAIYAH,F,544,115,544
SUMAN,F,133,77,133
SUMAYA,F,1353,105,1353
SUMER,F,49,23,49
SUMMA,F,211,42,211
SUMMAR,F,66,22,66
SUMMER,F,18939,1364,18939
SUMMER-LEA,F,17,7,17
SUMMER-LEIGH,F,122,3,122
SUMMER-LOUISE,F,232,13,232
SUNA,F,15,3,15
SUNAH,F,11,7,11
SUNDAY,F,10,3,10
SUNDUS,F,184,22,184
SUNITA,F,57,44,57
SUNNIE,F,38,4,38
SUNNY,F,202,30,202
SUNSHINE,F,26,8,26
SURI,F,208,3,208
SUSAN,F,24095,279,24095
SUSANA,F,72,20,72
SUSANNA,F,567,168,567
SUSANNAH,F,919,372,919
SUSANNE,F,33,17,33
SUSIE,F,222,27,222
SUWAIBAH,F,20,0,7
SUZAN,F,69,22,69
SUZANNA,F,451,158,451
SUZANNAH,F,307,142,307
SUZANNE,F,3980,248,3980
SUZI,F,84,14,84
SUZIE,F,254,40,254
SUZY,F,119,30,119
SVETLANA,F,20,0,7
SYAN,F,19,7,19
SYBIL,F,578,4,578
SYBILLA,F,3,0,1
SYDELLE,F,3,0,1
SYDNEE,F,174,25,174
SYDNEY,F,3275,690,3275
SYDNI,F,71,15,71
SYDNIE,F,220,53,220
SYEDA,F,3179,563,3179
SYLVANA,F,11,3,11
SYLVIA,F,8028,105,8028
SYLVIE,F,1043,66,1043
SYMONE,F,49,37,49
SYMPHONY,F,6,0,2
SYMRAN,F,34,21,34
SYRA,F,35,8,35
SZOFIA,F,17,0,6
SZONJA,F,3,0,1
TABATHA,F,350,80,350
TABETHA,F,88,20,88
TABITHA,F,4629,818,4629
TACITA,F,16,4,16
TAEGAN,F,40,9,40
TAELA,F,29,12,29
TAELOR,F,7,7,7
TAHANI,F,92,11,92
TAHERA,F,103,33,103
TAHIBA,F,16,10,16
TAHIRA,F,368,73,368
TAHIRAH,F,133,39,133
TAHIYA,F,157,19,157
TAHIYAH,F,52,7,52
TAHLIA,F,868,83,868
TAHMIDA,F,38,14,38
TAHMINA,F,349,171,349
TAHSIN,F,140,46,140
TAI,F,51,12,51
TAIA,F,104,14,104
TAIBA,F,342,58,342
TAIBAH,F,180,30,180
TAILA,F,104,24,104
TAILOR,F,19,0,6
TAISHA,F,76,13,76
TAITE,F,36,7,36
TAIWO,F,101,29,101
TAIYA,F,197,10,197
TAJA,F,64,26,64
TAJAH,F,23,8,23
TAKARA,F,85,14,85
TALA,F,246,13,246
TALEAH,F,81,6,81
TALI,F,141,13,141
TALIA,F,3118,503,3118
TALIAH,F,315,12,315
TALISA,F,44,11,44
TALISHA,F,231,54,231
TALITHA,F,443,125,443
TALIYA,F,92,3,92
TALLIA,F,48,3,48
TALLIS,F,30,3,30
TALLULA,F,186,17,186
TALLULAH,F,2872,268,2872
TALULA,F,92,3,92
TALULAH,F,147,0,49
TALULLA,F,65,7,65
TALYA,F,269,50,269
TAMANA,F,86,13,86
TAMANNA,F,371,149,371
TAMAR,F,309,109,309
TAMARA,F,2921,1427,2921
TAMEKA,F,64,35,64
TAMELIA,F,12,0,4
TAMERA,F,256,118,256
TAMESHA,F,8,8,8
TAMI,F,43,13,43
TAMIA,F,380,56,380
TAMICA,F,18,11,18
TAMIKA,F,342,132,342
TAMILORE,F,32,0,11
TAMINA,F,37,21,37
TAMIRA,F,80,14,80
TAMISHA,F,29,8,29
TAMLYN,F,15,7,15
TAMMI,F,70,29,70
TAMMIE,F,82,34,82
TAMMY,F,714,311,714
TAMSIN,F,1586,557,1586
TAMSYN,F,226,77,226
TAMZIN,F,1952,328,1952
TAMZYN,F,128,29,128
TANAKA,F,83,0,28
TANATSWA,F,44,0,15
TANAYA,F,147,26,147
TANEESHA,F,69,12,69
TANEISHA,F,59,17,59
TANEKA,F,4,4,4
TANESHA,F,116,50,116
TANIA,F,744,260,744
TANICHA,F,8,8,8
TANIKA,F,151,67,151
TANISHA,F,1934,498,1934
TANISHIA,F,7,3,7
TANITA,F,13,13,13
TANITH,F,108,52,108
TANIYA,F,130,35,130
TANJA,F,4,4,4
TANJILA,F,21,9,21
TANJIMA,F,11,8,11
TANJINA,F,59,23,59
TANSI,F,3,0,1
TANSY,F,162,42,162
TANVEE,F,3,,1
TANVEER,F,34,7,34
TANVI,F,269,26,269
TANWEN,F,55,8,55
TANYA,F,2964,699,2964
TANYEL,F,22,14,22
TANZEELA,F,160,49,160
TANZILA,F,120,33,120
TANZIM,F,31,9,31
TANZINA,F,39,16,39
TANZY,F,3,3,3
TAOME,F,47,24,47
TAOMI,F,16,3,16
TAPIWA,F,19,0,6
TARA,F,5001,2094,5001
TARAH,F,31,9,31
TARA-JADE,F,4,4,4
TARA-LEIGH,F,3,3,3
TARA-LOUISE,F,7,7,7
TARA-MARIE,F,3,3,3
TARAN,F,56,23,56
TARIN,F,26,15,26
TARRYN,F,61,12,61
TARYN,F,588,165,588
TASFIA,F,87,13,87
TASHA,F,333,129,333
TASIA,F,83,28,83
TASLEEMA,F,16,9,16
TASLIMA,F,257,98,257
TASMIA,F,97,24,97
TASMIAH,F,38,8,38
TASMIN,F,421,227,421
TATANIA,F,3,3,3
TATE,F,177,36,177
TATIANA,F,746,128,746
TATJANA,F,42,13,42
TATUM,F,206,56,206
TATYANA,F,151,42,151
TAVIA,F,74,7,74
TAWANA,F,77,8,77
TAWNIE,F,6,0,2
TAWNY,F,42,14,42
TAY,F,14,5,14
TAYA,F,1299,152,1299
TAYABAH,F,18,12,18
TAYAH,F,435,37,435
TAYANNA,F,3,0,1
TAYBA,F,145,27,145
TAYBAH,F,313,51,313
TAYIBA,F,108,8,108
TAYLA,F,2653,697,2653
TAYLAH,F,243,30,243
TAYLAR,F,75,42,75
TAYLER,F,383,184,383
TAYLIA,F,7,3,7
TAYLOR,F,6617,2140,6617
TAYLOR-ANN,F,16,10,16
TAYLOR-ANNE,F,4,4,4
TAYLOR-JADE,F,19,6,19
TAYLOR-JAYNE,F,26,8,26
TAYLOR-LEIGH,F,44,7,44
TAYLOR-MARIE,F,12,4,12
TAYMAR,F,18,15,18
TAYSHA,F,5,0,2
TAZMEEN,F,20,0,7
TAZMIN,F,405,129,405
TEA,F,197,44,197
TEAGAN,F,1905,105,1905
TEAGEN,F,33,0,11
TEAGHAN,F,38,0,13
TEAH,F,195,40,195
TEAL,F,52,10,52
TEANNA,F,84,11,84
TEDDY,F,42,3,42
TEEGAN,F,902,84,902
TEELA,F,25,7,25
TEGAN,F,6325,916,6325
TEGEN,F,156,41,156
TEGHAN,F,24,0,8
TEGWEN,F,20,4,20
TEHREEM,F,143,20,143
TEHYA,F,284,15,284
TEHZEEB,F,61,0,20
TEIA,F,53,8,53
TEIFI,F,15,0,5
TEIGAN,F,1582,238,1582
TEIGEN,F,9,0,3
TEIGHAN,F,79,6,79
TEIJA,F,20,0,7
TEILA,F,11,3,11
TEISHA,F,31,6,31
TEJAL,F,57,31,57
TEJASWINI,F,3,0,1
TELERI,F,100,27,100
TEMIDAYO,F,52,10,52
TEMILOLUWA,F,163,13,163
TEMITAYO,F,59,9,59
TEMITOPE,F,174,44,174
TEMPANY,F,74,67,74
TEMPERANCE,F,123,0,41
TENESHA,F,7,3,7
TENIOLA,F,85,8,85
TENISHA,F,85,32,85
TENNESSEE,F,3,0,1
TENZIN,F,35,0,12
TEODORA,F,122,0,41
TEONA,F,66,30,66
TEONI,F,70,9,70
TEQUILA,F,15,9,15
TERESA,F,4935,174,4935
TEREZA,F,67,0,22
TERI,F,375,230,375
TERI-ANN,F,17,10,17
TERIANNE,F,3,3,3
TERI-ANNE,F,3,3,3
TERI-LEIGH,F,3,3,3
TERRI,F,660,391,660
TERRI-ANN,F,56,46,56
TERRIANNE,F,7,3,7
TERRI-ANNE,F,31,12,31
TERRIE,F,37,27,37
TERRI-LEE,F,7,7,7
TERRI-LEIGH,F,40,24,40
TERRI-LOUISE,F,4,4,4
TERTIA,F,3,3,3
TESNI,F,187,70,187
TESS,F,1248,205,1248
TESSA,F,1216,331,1216
TESSIE,F,9,0,3
TESTIMONY,F,23,0,8
TEXAS,F,62,0,21
TEYA,F,189,22,189
TEYLA,F,53,0,18
THAHMINA,F,47,33,47
THAI,F,8,8,8
THAIS,F,54,5,54
THALIA,F,977,123,977
THAMANNA,F,32,21,32
THAMINA,F,44,17,44
THANDEKA,F,38,0,13
THANDI,F,22,0,7
THANDIE,F,40,0,13
THANIA,F,28,18,28
THANIYA,F,8,5,8
THARA,F,28,5,28
THASLIMA,F,21,17,21
THEA,F,4813,461,4813
THEADORA,F,189,27,189
THEA-GRACE,F,8,0,3
THEIA,F,231,0,77
THELMA,F,1807,10,1807
THEODORA,F,501,70,501
THERESA,F,1673,158,1673
THERESE,F,94,27,94
THEYA,F,7,0,2
THI,F,16,16,16
THIA,F,89,0,30
THIERRY,F,15,3,15
THOMASIN,F,7,7,7
THOMASINA,F,58,7,58
THORA,F,44,0,15
THULASI,F,3,3,3
THUY,F,18,10,18
TIA,F,14558,3204,14558
TIAGAN,F,10,0,3
TIAH,F,335,91,335
TIAHNA,F,82,8,82
TIA-JADE,F,25,8,25
TIA-LEIGH,F,64,3,64
TIA-LEONI,F,8,5,8
TIA-LOUISE,F,223,25,223
TIA-MAE,F,64,3,64
TIAN,F,108,28,108
TIANA,F,2698,254,2698
TIANEY,F,22,6,22
TIANN,F,21,9,21
TIANNA,F,2063,256,2063
TIANNAH,F,113,11,113
TIANNE,F,97,26,97
TIARA,F,222,19,222
TIARNA,F,421,57,421
TIA-ROSE,F,128,12,128
TIEGAN,F,1598,600,1598
TIENNA,F,45,0,15
TIERNEY,F,534,205,534
TIFFANI,F,66,33,66
TIFFANIE,F,46,19,46
TIFFANY,F,4057,1597,4057
TIFFINY,F,15,8,15
TIGAN,F,17,0,6
TIGER,F,117,12,117
TIGERLILLY,F,6,0,2
TIGERLILY,F,122,0,41
TIGGI,F,3,0,1
TIGGY,F,95,14,95
TILA,F,10,0,3
TILDA,F,208,17,208
TILIA,F,46,3,46
TILLEE,F,17,0,6
TILLEY,F,130,14,130
TILLI,F,107,13,107
TILLIA,F,7,0,2
TILLIE,F,1270,92,1270
TILLY,F,8467,748,8467
TILLY-LEIGH,F,3,0,1
TILLY-MAE,F,226,0,75
TILLY-MAY,F,163,0,54
TIMERA,F,3,3,3
TINA,F,1714,184,1714
TINESHA,F,4,4,4
TINIKA,F,3,3,3
TINISHA,F,50,10,50
TIOLUWANI,F,14,3,14
TIONE,F,3,3,3
TIONNE,F,41,22,41
TIRION,F,157,44,157
TISHA,F,90,7,90
TITILAYO,F,32,7,32
TITILOPE,F,6,3,6
TIWATOPE,F,18,0,6
TIYA,F,246,15,246
TIYANA,F,125,26,125
TOBY,F,115,13,115
TOCHI,F,9,3,9
TOLANI,F,7,4,7
TOLULOPE,F,68,21,68
TOLUWALASE,F,52,3,52
TOLUWALOPE,F,20,7,20
TOLUWANIMI,F,43,7,43
TOMASINA,F,3,0,1
TOMIKA,F,3,3,3
TOMISHA,F,3,3,3
TOMOKA,F,3,0,1
TONI,F,3473,1539,3473
TONIA,F,52,24,52
TONI-ANNE,F,19,8,19
TONICHA,F,193,186,193
TONICHIA,F,3,3,3
TONIE,F,25,22,25
TONIKA,F,12,12,12
TONILEE,F,3,3,3
TONILEIGH,F,4,4,4
TONI-LEIGH,F,50,19,50
TONI-LOUISE,F,20,20,20
TONI-MARIE,F,67,37,67
TONISHA,F,82,68,82
TONYA,F,25,22,25
TOPAZ,F,60,18,60
TORA,F,39,8,39
TORAL,F,3,3,3
TORI,F,1180,326,1180
TORIE,F,45,6,45
TORI-LEE,F,3,0,1
TORIN,F,3,0,1
TOYA,F,14,5,14
TOYAH,F,151,82,151
TOYIN,F,3,3,3
TRACEY,F,9122,73,9122
TRACIE,F,3,3,3
TRACY,F,7022,93,7022
TREA,F,3,3,3
TREASURE,F,51,0,17
TRELAWNY,F,3,0,1
TRICIA,F,35,8,35
TRILBY,F,3,0,1
TRINA,F,24,7,24
TRINITY,F,2210,193,2210
TRIONA,F,3,3,3
TRISH,F,11,0,4
TRISHA,F,346,53,346
TRISHNA,F,46,23,46
TRIXIE,F,136,0,45
TROI,F,3,3,3
TROY,F,3,3,3
TRUDI,F,93,47,93
TRUDIE,F,105,34,105
TRUDY,F,175,42,175
TRUE,F,4,4,4
TRULY,F,48,4,48
TUANA,F,101,3,101
TUBA,F,42,3,42
TUESDAY,F,77,55,77
TUGCE,F,43,19,43
TULA,F,147,17,147
TULAH,F,15,0,5
TULAY,F,3,3,3
TULI,F,12,0,4
TULIA,F,3,0,1
TULIP,F,37,0,12
TULISA,F,309,0,103
TULISE,F,12,0,4
TULISIA,F,15,0,5
TULISSA,F,12,0,4
TULLIA,F,7,4,7
TULLY,F,4,0,1
TULSI,F,146,34,146
TULULA,F,12,0,4
TUSCANY,F,7,4,7
TWYLA,F,22,0,7
TYANA,F,80,27,80
TYANNA,F,92,24,92
TYBAH,F,3,3,3
TYE,F,3,3,3
TYESHA,F,51,12,51
TYLA,F,591,210,591
TYLAH,F,66,27,66
TYLAR,F,14,8,14
TYLER,F,1695,859,1695
TYLER-JADE,F,10,6,10
TYLER-MARIE,F,3,3,3
TYNE,F,69,31,69
TYONA,F,3,3,3
TYRA,F,901,239,901
TZIVIA,F,43,8,43
UBAH,F,14,8,14
UCHECHUKWU,F,5,0,2
UISCE,F,3,0,1
ULA,F,101,0,34
ULLA,F,9,3,9
ULRIKA,F,3,3,3
UMA,F,394,64,394
UMAIMAH,F,221,17,221
UMAIRA,F,68,9,68
UMAMA,F,49,3,49
UMAMAH,F,165,17,165
UMARA,F,29,10,29
UMARAH,F,85,12,85
UMAY,F,20,8,20
UMAYMAH,F,354,32,354
UMBER,F,4,4,4
UME,F,43,4,43
UMERA,F,26,18,26
UMME,F,289,51,289
UMMI,F,14,3,14
UMRAH,F,27,0,9
UNA,F,348,42,348
UNAISAH,F,117,12,117
UNIQUE,F,67,13,67
UNITY,F,28,9,28
URJA,F,11,8,11
URMI,F,7,3,7
UROOSA,F,21,21,21
URSULA,F,384,91,384
URSZULA,F,61,0,20
URVASHI,F,27,12,27
URVI,F,67,17,67
USMA,F,20,14,20
USWA,F,64,0,21
UXIA,F,3,0,1
UZMA,F,333,142,333
VADA,F,22,6,22
VAISHALI,F,54,26,54
VALA,F,7,0,2
VALENCIA,F,55,3,55
VALENTINA,F,1252,120,1252
VALENTINE,F,92,13,92
VALERIA,F,188,17,188
VALERIE,F,10029,60,10029
VALERIYA,F,3,0,1
VANDANA,F,3,3,3
VANESA,F,361,3,361
VANESSA,F,3827,687,3827
VANI,F,36,3,36
VANIA,F,75,3,75
VANISHA,F,82,38,82
VANYA,F,46,3,46
VARYA,F,4,0,1
VASILIKI,F,20,11,20
VAYA,F,3,0,1
VEDA,F,52,0,17
VEENA,F,30,12,30
VEGA,F,35,0,12
VEGAS,F,3,0,1
VELA,F,3,0,1
VELVET,F,62,17,62
VENESSA,F,28,10,28
VENETIA,F,103,55,103
VENICE,F,48,0,16
VENUS,F,181,26,181
VERA,F,10058,18,10058
VERENA,F,27,4,27
VERITY,F,2322,573,2322
VERONA,F,32,7,32
VERONICA,F,3308,156,3308
VERONIKA,F,331,11,331
VERONIQUE,F,33,7,33
VESA,F,20,5,20
VESPA,F,3,0,1
VESPER,F,59,0,20
VESTA,F,46,0,15
VI,F,3,0,1
VICKI,F,110,75,110
VICKIE,F,32,20,32
VICKY,F,342,159,342
VICTOIRE,F,23,3,23
VICTORIA,F,26630,6989,26630
VICTORIA-LOUISE,F,3,0,1
VICTORIOUS,F,3,0,1
VICTORY,F,70,4,70
VIDA,F,71,3,71
VIDHI,F,122,3,122
VIENNA,F,497,78,497
VIENNA-ROSE,F,3,0,1
VIKKI,F,98,69,98
VIKTORIA,F,415,11,415
VINAYA,F,24,0,8
VINCENZA,F,19,7,19
VINISHA,F,28,9,28
VIOLA,F,247,16,247
VIOLET,F,14943,123,14943
VIOLETA,F,29,0,10
VIOLETTE,F,111,0,37
VIRGINIA,F,217,85,217
VISHALI,F,33,14,33
VITA,F,122,19,122
VITTORIA,F,88,11,88
VIVIAN,F,354,42,354
VIVIANA,F,77,10,77
VIVIANE,F,22,0,7
VIVIANNE,F,25,0,8
VIVIEN,F,339,47,339
VIVIENNE,F,1271,61,1271
VOGUE,F,28,0,9
WAFA,F,123,21,123
WAHEEDA,F,21,13,21
WAHIDA,F,117,52,117
WAI,F,28,19,28
WALLIS,F,68,39,68
WAN,F,71,14,71
WANDA,F,38,0,13
WARDA,F,137,30,137
WARDAH,F,41,7,41
WARDAT,F,3,0,1
WARSAN,F,7,3,7
WASIMA,F,36,7,36
WEDNESDAY,F,42,18,42
WEI,F,19,3,19
WEN,F,44,0,15
WENDY,F,8519,121,8519
WENG,F,6,0,2
WERONIKA,F,618,0,206
WHITLEY,F,4,4,4
WHITNEY,F,780,394,780
WHITNEY-MARIE,F,3,0,1
WILHELMINA,F,84,7,84
WILHEMINA,F,3,3,3
WILLA,F,200,16,200
WILLOW,F,8226,219,8226
WILLOW-ROSE,F,113,0,38
WILMA,F,17,0,6
WIN,F,3,3,3
WING,F,100,43,100
WINIFRED,F,13690,62,13690
WINNIE,F,422,42,422
WINNIFRED,F,8,4,8
WINNY,F,10,0,3
WINONA,F,69,25,69
WINTER,F,222,3,222
WITNEY,F,7,7,7
WREN,F,435,3,435
WURAOLA,F,14,7,14
XANA,F,6,3,6
XANTHE,F,804,100,804
XANTHIE,F,24,0,8
XANTIA,F,9,9,9
XARA,F,98,23,98
XENA,F,247,121,247
XENIA,F,191,57,191
XI,F,34,0,11
XIA,F,45,3,45
XIAN,F,8,0,3
XIAO,F,46,0,15
XIN,F,277,0,92
XING,F,18,0,6
XSARA,F,21,12,21
XU,F,3,0,1
XUAN,F,16,0,5
XYLA,F,25,0,8
YAEL,F,188,30,188
YAELLE,F,12,0,4
YAGMUR,F,209,21,209
YANA,F,231,20,231
YANIQUE,F,15,7,15
YANNA,F,21,5,21
YARA,F,637,39,637
YARAH,F,18,0,6
YAREN,F,102,27,102
YASEMIN,F,451,150,451
YASMEEN,F,361,96,361
YASMIN,F,9246,2993,9246
YASMINA,F,291,54,291
YASMINE,F,1959,558,1959
YASSMIN,F,6,3,6
YASSMINE,F,6,3,6
YAZ,F,3,0,1
YAZMIN,F,698,208,698
YAZMINE,F,92,31,92
YELENA,F,39,14,39
YEVA,F,5,0,2
YEWANDE,F,21,12,21
YEZDA,F,25,0,8
YIFEI,F,6,0,2
YIN,F,3,3,3
YING,F,88,18,88
YLANA,F,3,3,3
YOANNA,F,14,0,5
YOCHEVED,F,79,18,79
YOHANNA,F,29,0,10
YOLANDA,F,240,99,240
YOLANDE,F,17,14,17
YOMNA,F,27,0,9
YOUSRA,F,113,19,113
YOYO,F,3,0,1
YSABEAU,F,3,0,1
YSABEL,F,124,27,124
YSABELLA,F,109,10,109
YSABELLE,F,98,20,98
YSANNE,F,8,8,8
YSEULT,F,3,3,3
YSOBEL,F,44,10,44
YSOBELLA,F,12,3,12
YU,F,287,3,287
YUE,F,19,0,6
YUEN,F,5,5,5
YUI,F,16,3,16
YUKI,F,78,7,78
YULIA,F,18,0,6
YUMI,F,36,0,12
YUMNA,F,333,35,333
YUN,F,25,3,25
YUNA,F,95,0,32
YUQI,F,3,0,1
YUQIAO,F,3,0,1
YURI,F,10,3,10
YUSRA,F,1368,112,1368
YUSRAA,F,30,0,10
YUVAL,F,3,3,3
YUXI,F,7,0,2
YUXUAN,F,3,0,1
YVE,F,12,3,12
YVES,F,14,7,14
YVETTE,F,217,91,217
YVIE,F,358,3,358
YVONNE,F,5044,122,5044
ZABRINA,F,27,14,27
ZAFIRAH,F,61,10,61
ZAFREEN,F,17,5,17
ZAHARA,F,278,7,278
ZAHIDA,F,27,13,27
ZAHIRA,F,128,25,128
ZAHIRAH,F,62,12,62
ZAHRA,F,5517,749,5517
ZAHRAH,F,505,133,505
ZAIB,F,3,3,3
ZAIBA,F,104,28,104
ZAINA,F,1020,63,1020
ZAINAB,F,6273,878,6273
ZAINAH,F,122,7,122
ZAINEB,F,130,31,130
ZAINUB,F,92,44,92
ZAIRA,F,157,36,157
ZALA,F,29,0,10
ZALIKA,F,8,8,8
ZANA,F,104,32,104
ZARA,F,12709,1710,12709
ZARAH,F,821,128,821
ZARA-MARIA,F,3,0,1
ZAYA,F,22,0,7
ZAYNA,F,535,52,535
ZAYNAB,F,2400,283,2400
ZAYNAH,F,1069,179,1069
ZAYNEB,F,38,0,13
ZEA,F,18,6,18
ZEBA,F,161,69,161
ZEENA,F,114,19,114
ZEENAT,F,324,82,324
ZEHRA,F,271,49,271
ZEINA,F,69,3,69
ZEINAB,F,210,54,210
ZELDA,F,101,15,101
ZENA,F,368,106,368
ZENAB,F,229,83,229
ZENDAYA,F,17,0,6
ZENIA,F,74,5,74
ZENNA,F,44,11,44
ZENOBIA,F,16,6,16
ZENUB,F,6,6,6
ZENYA,F,7,0,2
ZETA,F,71,18,71
ZEYA,F,7,0,2
ZEYNAB,F,80,12,80
ZEYNEP,F,480,68,480
ZHANE,F,156,94,156
ZHARA,F,42,8,42
ZIA,F,285,21,285
ZIGGY,F,7,3,7
ZILAN,F,141,37,141
ZINA,F,83,24,83
ZINEB,F,31,7,31
ZION,F,112,3,112
ZIXUAN,F,7,0,2
ZLATA,F,30,0,10
ZOBIA,F,142,60,142
ZOE,F,24470,7371,24470
ZOE-LOUISE,F,11,8,11
ZOEY,F,571,63,571
ZOEYA,F,64,0,21
ZOFIA,F,1451,42,1451
ZOHA,F,576,36,576
ZOHRA,F,226,45,226
ZOIE,F,44,7,44
ZOIYA,F,3,0,1
ZOLA,F,97,9,97
ZOPHIA,F,7,0,2
ZORA,F,59,3,59
ZORAH,F,3,0,1
ZOWIE,F,27,24,27
ZOYA,F,2209,129,2209
ZOYAH,F,102,12,102
ZUBAIDAH,F,30,0,10
ZULAKHA,F,7,7,7
ZULEIKA,F,35,17,35
ZULEKHA,F,189,54,189
ZUNAIRA,F,329,3,329
ZURI,F,82,0,27
ZUZANA,F,53,0,18
ZUZANNA,F,2718,3,2718
ZUZU,F,10,0,3
ZVIKOMBORERO,F,12,0,4
