NAME,gender,count,90sCount,AdjustedCount
LENORE,F,3,0,1
LENOX,F,3,0,1
LENY,M,3,0,1
LEO-JAI,M,3,0,1
LEO-JAMES,M,72,0,24
LEO-JAY,M,29,0,10
LEO-JOHN,M,10,0,3
LEOLA,F,49,0,16
LEOM,M,3,3,3
LEONAH,F,3,3,3
LEONARDA,F,3,0,1
LEONARDAS,M,15,0,5
LEONARDS,M,3,0,1
LEONAS,M,8,0,3
LEONDRE,M,8,0,3
LEONELA,F,3,0,1
LEONELL,M,3,0,1
LEONID,M,17,0,6
LEONIT,M,3,0,1
LEON-JAMES,M,12,0,4
LEON-JUNIOR,M,3,0,1
LEONORE,F,3,0,1
LEONY,F,3,3,3
LEO-RILEY,M,3,0,1
LEOS,M,3,0,1
LEOTRIM,M,3,0,1
LERA,F,6,0,2
LERATO,F,7,0,2
LERON,M,11,0,4
LERONE,M,6,0,2
LESEDI,F,15,0,5
LESEDI,M,9,0,3
LESHAE,F,3,0,1
LESHAY,F,18,0,6
LESLEY,M,9,0,3
LETEISHA,F,3,0,1
LETESHA,F,3,0,1
LETICIJA,F,4,0,1
LETISIA,F,3,0,1
LETIZIA,F,26,0,9
LETO,M,10,0,3
LETRELL,M,3,0,1
LETTI,F,16,0,5
LETTICE,F,12,0,4
LETTIE,F,83,0,28
LEUAN,M,37,0,12
LEUL,M,6,0,2
LEUSA,F,6,0,2
LEV,M,80,3,80
LEVAEH,F,5,0,2
LEVAN,M,29,0,10
LEVANA,F,25,0,8
LEVEN,M,17,0,6
LEVENTE,M,76,0,25
LEVIE,M,3,0,1
LEVII,M,6,0,2
LEVI-JAMES,M,27,0,9
LEVI-JAY,M,10,0,3
LEVINA,F,9,0,3
LEVISON,M,8,0,3
LEWA,F,6,0,2
LEWAN,F,29,0,10
LEWIS-JAMES,M,27,0,9
LEWIS-JAY,M,7,0,2
LEWIS-JOHN,M,3,0,1
LEWIS-JUNIOR,M,3,0,1
LEWIS-LEE,M,13,0,4
LEWISS,M,6,6,6
LEWY,M,31,0,10
LEWYN,M,5,0,2
LEXCI,F,3,0,1
LEXI,M,6,0,2
LEXI-,F,10,0,3
LEXI-ANN,F,52,0,17
LEXI-ANNE,F,28,0,9
LEXIE-,F,6,0,2
LEXIE-ANN,F,6,0,2
LEXIE-ANNE,F,3,0,1
LEXIE-GRACE,F,13,0,4
LEXIE-JADE,F,3,0,1
LEXIE-JANE,F,3,0,1
LEXIE-JAY,F,3,0,1
LEXIE-JAYNE,F,6,0,2
LEXIE-JO,F,3,0,1
LEXIE-LEIGH,F,50,0,17
LEXI-ELISE,F,3,0,1
LEXIE-LOU,F,17,0,6
LEXIE-LOUISE,F,36,0,12
LEXIE-MAI,F,65,0,22
LEXIE-MARIE,F,20,0,7
LEXIE-MAY,F,72,0,24
LEXIE-RAE,F,25,0,8
LEXIE-ROSE,F,37,0,12
LEXI-GRACE,F,48,0,16
LEXII,F,99,0,33
LEXII-MAE,F,7,0,2
LEXII-MAY,F,3,0,1
LEXI-J,F,5,0,2
LEXI-JADE,F,32,0,11
LEXI-JAE,F,4,0,1
LEXI-JAI,F,13,0,4
LEXI-JANE,F,33,0,11
LEXI-JAY,F,6,0,2
LEXI-JAYNE,F,24,0,8
LEXI-JEAN,F,4,0,1
LEXI-JO,F,35,0,12
LEXI-LEA,F,13,0,4
LEXI-LEE,F,16,0,5
LEXI-LEI,F,3,0,1
LEXILEIGH,F,3,0,1
LEXI-LEIGH,F,135,0,45
LEXI-LOU,F,56,0,19
LEXI-LOUISE,F,111,0,37
LEXI-MARIE,F,66,0,22
LEXI-PAIGE,F,3,0,1
LEXI-RAE,F,74,0,25
LEXI-ROSE,F,130,0,43
LEXIS,F,50,0,17
LEXIS,M,4,0,1
LEXI-SKYE,F,3,0,1
LEXON,M,3,0,1
LEXSIE,F,7,0,2
LEXTON,M,3,0,1
LEXX,M,18,0,6
LEXXI,F,39,0,13
LEXXIE,F,40,0,13
LEYAH,F,62,0,21
LEYLA-MAE,F,3,0,1
LEYLA-MAY,F,3,0,1
LEYLAN,M,64,0,21
LEYLA-ROSE,F,11,0,4
LEYLI,F,11,0,4
LEYNA,F,61,0,20
LEYO,M,4,0,1
LEYON,M,3,0,1
LEZMA,F,3,0,1
LIABA,F,84,0,28
LIABAH,F,24,0,8
LIALA,F,6,0,2
LIA-MARIE,F,3,0,1
LIAM-JAMES,M,14,0,5
LIAM-JAY,M,4,0,1
LIAM-JUNIOR,M,3,0,1
LIANAH,F,3,0,1
LIANG,M,9,0,3
LIANI,F,12,0,4
LIANIE,F,3,0,1
LIARA,F,70,0,23
LIARNA,F,32,0,11
LIA-ROSE,F,9,0,3
LIAS,M,9,3,9
LIAT,F,3,0,1
LIBA,F,93,0,31
LIBAAN,M,15,0,5
LIBAH,F,17,0,6
LIBBIE-MAE,F,4,0,1
LIBBY-,F,4,0,1
LIBBY-ANN,F,3,0,1
LIBBY-ANNE,F,12,0,4
LIBBY-GRACE,F,9,0,3
LIBBY-JANE,F,3,0,1
LIBBY-JO,F,17,0,6
LIBBY-LEIGH,F,3,0,1
LIBBY-LOUISE,F,17,0,6
LIBBY-MAE,F,60,0,20
LIBBY-MAI,F,38,0,13
LIBBY-MARIE,F,8,0,3
LIBBY-MAY,F,60,0,20
LIBBY-RAE,F,6,0,2
LIBBY-ROSE,F,70,0,23
LIBERTIE,F,7,3,7
LIBERTY,M,4,0,1
LIBERTY-GRACE,F,6,0,2
LIBERTY-MAE,F,3,0,1
LIBERTY-ROSE,F,14,0,5
LIBI,F,37,3,37
LIBY,F,3,0,1
LIDA,F,24,0,8
LIDYA,F,33,0,11
LIEF,M,3,0,1
LIENNA,F,18,0,6
LIEPA,F,104,0,35
LIESEL,F,22,0,7
LIESL,F,26,0,9
LIGIA,F,13,0,4
LIIBAAN,M,6,3,6
LIIBAN,M,15,5,15
LIJA,F,6,0,2
LIJAH,M,3,0,1
LIL,F,3,0,1
LILAH-GRACE,F,8,0,3
LILAH-MAE,F,14,0,5
LILAH-MAI,F,3,0,1
LILAH-MAY,F,3,0,1
LILAH-RAE,F,9,0,3
LILAH-ROSE,F,45,0,15
LILA-MAE,F,10,0,3
LILANI,F,7,0,2
LILA-ROSE,F,48,0,16
LILEE,F,41,0,14
LILEIGH,F,6,0,2
LILIAH,F,29,0,10
LILIA-MAE,F,6,0,2
LILIANE,F,39,0,13
LILI-ANN,F,4,0,1
LILIAN-ROSE,F,4,0,1
LILIA-ROSE,F,7,0,2
LILIBET,F,3,0,1
LILIELLA,F,3,0,1
LILI-ELLA,F,4,0,1
LILIE-MAE,F,6,0,2
LILI-GRACE,F,3,0,1
LILI-HAF,F,3,0,1
LILIJA,F,27,0,9
LILIJANA,F,17,0,6
LILIMAE,F,3,3,3
LILIMAI,F,6,0,2
LILI-MAI,F,74,0,25
LILIMAY,F,3,0,1
LILI-MAY,F,25,0,8
LILIROSE,F,3,0,1
LILI-ROSE,F,10,0,3
LILIYA,F,62,0,21
LILJA,F,44,0,15
LILJANA,F,3,0,1
LILLANI,F,3,0,1
LILLE,F,3,0,1
LILLEE,F,51,0,17
LILLEE-MAE,F,3,0,1
LILLEIGH,F,4,0,1
LILLEY-MAE,F,3,0,1
LILLEY-MAY,F,3,0,1
LILLEY-ROSE,F,3,0,1
LILLIAH,F,43,0,14
LILLI-ANN,F,23,0,8
LILLIANNE,F,27,0,9
LILLI-ANNE,F,6,0,2
LILLIARNA,F,9,0,3
LILLIA-ROSE,F,3,0,1
LILLIE-,F,18,0,6
LILLIE-ANN,F,70,0,23
LILLIE-ANNA,F,10,0,3
LILLIE-ANNE,F,52,0,17
LILLIE-BELLE,F,3,0,1
LILLIE-ELLA,F,7,0,2
LILLIE-GRACE,F,84,0,28
LILLIE-JAI,F,3,0,1
LILLIE-JANE,F,6,0,2
LILLIE-JAYNE,F,6,0,2
LILLIE-JO,F,20,0,7
LILLIELLA,F,9,0,3
LILLI-ELLA,F,6,3,6
LILLIE-LOUISE,F,7,0,2
LILLIEMAE,F,15,0,5
LILLIEMAI,F,4,0,1
LILLIE-MARIE,F,25,0,8
LILLIEMAY,F,7,0,2
LILLIE-PAIGE,F,3,0,1
LILLIE-RAE,F,50,0,17
LILLIEROSE,F,4,0,1
LILLI-GRACE,F,15,0,5
LILLIMAE,F,7,0,2
LILLI-MAE,F,131,0,44
LILLIMAI,F,6,0,2
LILLI-MAI,F,96,0,32
LILLIMAY,F,4,0,1
LILLI-MAY,F,24,0,8
LILLI-RAE,F,3,0,1
LILLIROSE,F,7,0,2
LILLY-,F,40,0,13
LILLYA,F,17,0,6
LILLYAN,F,3,0,1
LILLYANA,F,37,0,12
LILLYANN,F,57,0,19
LILLYANNA,F,85,0,28
LILLY-ANNA,F,53,0,18
LILLYANNE,F,37,3,37
LILLYARNA,F,10,0,3
LILLY-BEAU,F,8,0,3
LILLYBELLE,F,6,0,2
LILLY-BELLE,F,19,0,6
LILLY-BOW,F,3,0,1
LILLYELLA,F,6,0,2
LILLY-ELLA,F,112,0,37
LILLY-FAYE,F,3,0,1
LILLYGRACE,F,4,0,1
LILLY-JADE,F,10,0,3
LILLY-JANE,F,44,0,15
LILLY-JAYNE,F,19,0,6
LILLY-JEAN,F,9,0,3
LILLY-JO,F,47,0,16
LILLY-LOUISE,F,37,0,12
LILLYMAE,F,67,0,22
LILLYMAI,F,8,0,3
LILLY-MARIE,F,71,0,24
LILLYMAY,F,131,0,44
LILLY-PAIGE,F,3,0,1
LILLY-RAE,F,80,0,27
LILLY-RAY,F,3,0,1
LILLYROSE,F,70,0,23
LILLY-SUE,F,44,0,15
LILO,F,3,0,1
LILOU,F,53,0,18
LILWEN,F,9,0,3
LILY,M,3,0,1
LILY-,F,117,4,117
LILYA,F,108,0,36
LILYAH,F,3,0,1
LILYAN,F,22,3,22
LILYANN,F,49,0,16
LILY-BEAU,F,6,0,2
LILY-BELLE,F,55,0,18
LILYBETH,F,26,0,9
LILY-BETH,F,66,0,22
LILY-BO,F,3,0,1
LILY-ELLA,F,190,0,63
LILY-EVE,F,12,0,4
LILY-FAITH,F,8,0,3
LILY-FAYE,F,6,0,2
LILY-GRACE,F,471,0,157
LILY-HOPE,F,3,0,1
LILY-JADE,F,18,0,6
LILY-JANE,F,65,0,22
LILY-JAY,F,13,0,4
LILY-JAYNE,F,42,0,14
LILY-JEAN,F,17,0,6
LILY-JO,F,70,0,23
LILY-JOY,F,3,0,1
LILY-KATE,F,9,0,3
LILY-LEE,F,3,0,1
LILYMAE,F,95,0,32
LILY-MAYE,F,3,0,1
LILY-PAIGE,F,3,0,1
LILY-RAE,F,135,0,45
LILY-RAI,F,7,0,2
LILYROSE,F,76,0,25
LILY-SUE,F,77,0,26
LIMARA,F,6,3,6
LIN,M,20,0,7
LINAH,F,3,0,1
LINARDS,M,3,0,1
LINCOLN-JAMES,M,13,0,4
LINCOLN-JAY,M,3,0,1
LINCON,M,39,0,13
LINDA-MARIE,F,3,0,1
LINEYSHA,F,3,0,1
LINH,F,36,6,36
LINK,M,14,0,5
LINKIN,M,6,0,2
LINKOLN,M,13,0,4
LINKON,M,11,0,4
LINO,M,11,0,4
LINXI,F,3,0,1
LINXI,M,3,0,1
LIO,M,5,0,2
LIOR,F,3,0,1
LIOR,M,22,0,7
LIPA,M,6,0,2
LIRA,F,9,0,3
LIRAN,M,3,0,1
LIS,M,6,0,2
LISHANA,F,3,0,1
LISHANI,F,6,0,2
LISSA,F,3,0,1
LISSI,F,6,0,2
LISSIA,F,3,0,1
LISSIE,F,23,0,8
LISSY,F,16,0,5
LISTON,M,3,0,1
LITIA,F,3,0,1
LITISHA,F,3,0,1
LIUTAURAS,M,6,0,2
LIVA,F,7,0,2
LIVI,F,78,0,26
LIVIAH,F,5,0,2
LIVIANA,F,3,0,1
LIVIJA,F,4,0,1
LIVINIA,F,27,0,9
LIVIO,M,8,0,3
LIVIU,M,4,0,1
LIVIYA,F,3,0,1
LIVLEEN,F,7,0,2
LIVVIE,F,88,0,29
LIVVY,F,243,6,243
LIWIA,F,39,0,13
LIWSI,F,22,0,7
LIYAA,F,4,0,1
LIYAANA,F,31,0,10
LIYAANAH,F,8,0,3
LIYAN,F,13,0,4
LIYANA,F,715,0,238
LIYANAH,F,24,0,8
LIYANNA,F,4,0,1
LIYARA,F,3,0,1
LIYBA,F,33,0,11
LIYBAH,F,6,0,2
LIYLA,F,3,0,1
LIYLAH,F,4,0,1
LIZE,F,3,0,1
LIZZI,F,3,0,1
LJ,M,19,0,6
L-JAY,M,9,0,3
LJILJANA,F,3,0,1
LLAYTON,M,15,0,5
LLEU,M,9,0,3
LLEW,M,26,0,9
LLIAN,F,13,0,4
LMAR,F,3,0,1
L'MAR,M,3,3,3
LOAY,M,3,0,1
LOCHIE,M,10,0,3
LOCHLEN,M,3,0,1
LOCKE,M,10,0,3
LOCKIE,M,22,0,7
LOCKLYN,M,3,0,1
LOCRYN,M,11,0,4
LOEN,F,3,0,1
LOGAN-JACK,M,9,0,3
LOGAN-JAI,M,3,0,1
LOGAN-JAMES,M,102,0,34
LOGAN-JAY,M,61,0,20
LOGAN-JOHN,M,17,0,6
LOGAN-KAI,M,3,0,1
LOGAN-LEE,M,82,0,27
LOGAN-REECE,M,3,0,1
LOGAN-THOMAS,M,7,0,2
LOGON,M,10,0,3
LOHAN,F,21,0,7
LOHAN,M,30,0,10
LOHITH,M,9,0,3
LOHLA,F,6,0,2
LOJAIN,F,14,0,5
LOK,F,6,0,2
LOLA-,F,7,0,2
LOLA-BELLE,F,43,0,14
LOLA-BROOKE,F,5,0,2
LOLADE,F,3,0,1
LOLA-FAITH,F,11,0,4
LOLAH,F,48,0,16
LOLA-JADE,F,16,0,5
LOLA-JAI,F,7,0,2
LOLA-JANE,F,11,0,4
LOLA-JAY,F,3,0,1
LOLA-JAYNE,F,4,0,1
LOLA-JEAN,F,3,0,1
LOLA-JO,F,14,0,5
LOLA-LEIGH,F,3,0,1
LOLA-LOUISE,F,33,0,11
LOLA-MAI,F,131,0,44
LOLA-MARIE,F,27,0,9
LOLA-MIA,F,3,0,1
LOLA-RAE,F,87,0,29
LOLA-ROSE,F,494,0,165
LOLA-SUE,F,3,0,1
LOLLA,F,7,0,2
LOLLIE,F,26,0,9
LOLLY,F,16,0,5
LOMAX,M,3,0,1
LONA,F,41,0,14
LONAN,M,11,0,4
LONDON,M,50,0,17
LONDRA,F,3,0,1
LONDYN,F,3,0,1
LONG,M,16,0,5
LONNIE,F,9,0,3
LORAINE,F,7,0,2
LORALYE,F,3,0,1
LORAN,M,4,0,1
LORDINA,F,22,0,7
LOREEN,F,7,0,2
LORELLA,F,9,0,3
LORENT,M,3,0,1
LORENZ,M,40,6,40
LORESA,F,3,0,1
LORETA,F,29,0,10
LORIANA,F,3,0,1
LORIE,F,3,0,1
LORIEN,M,3,0,1
LORINA,F,12,0,4
LORINE,F,3,0,1
LORIS,F,8,0,3
LORISSA,F,3,0,1
LORRELLE,F,3,0,1
LORRENA,F,3,0,1
LOTANNA,F,12,0,4
LOTANNA,M,10,0,3
LOTFI,M,7,0,2
LOTTA,F,75,0,25
LOTTIE-BELLE,F,3,0,1
LOTTIE-GRACE,F,3,0,1
LOTTIE-LEIGH,F,3,0,1
LOTTIE-LOU,F,10,0,3
LOTTIE-LOUISE,F,6,0,2
LOTTIE-MAE,F,54,0,18
LOTTIE-MAI,F,15,0,5
LOTTIE-MARIE,F,3,0,1
LOTTIE-MAY,F,24,0,8
LOTTIE-RAE,F,17,0,6
LOTTIE-ROSE,F,46,0,15
LOU,F,27,0,9
LOU,M,6,3,6
LOUANNA,F,41,0,14
LOU-ANNA,F,3,0,1
LOUAY,M,18,0,6
LOUCA,M,20,0,7
LOUEE,M,3,3,3
LOUEN,M,3,0,1
LOUGHLIN,M,6,0,2
LOUIE-GEORGE,M,3,0,1
LOUIE-JAMES,M,10,0,3
LOUIE-JAY,M,23,0,8
LOUIE-JOHN,M,3,0,1
LOUISA-MAE,F,4,0,1
LOUISA-MAY,F,9,0,3
LOUISA-ROSE,F,3,0,1
LOUISIANA,F,18,0,6
LOUIS-JAMES,M,6,0,2
LOUIX,M,67,4,67
LOUJAIN,F,3,0,1
LOUKA,M,14,0,5
LOUKIA,F,3,0,1
LOULA,F,11,0,4
LOULIA,F,3,0,1
LOULOU,F,25,4,25
LOU-LOU,F,3,3,3
LOURENCO,M,34,3,34
LOURENS,M,3,0,1
LOUSHA,F,3,0,1
LOVELEEN,F,26,0,9
LOVELL,F,6,0,2
LOVELLA,F,4,0,1
LOVELY,F,8,0,3
LOVINA,F,3,0,1
LOVISA,F,3,0,1
LOWAN,F,8,0,3
LOWAN,M,37,0,12
LOWE,F,3,0,1
LOWENA,F,39,6,39
LOWIS,F,3,0,1
LOXY,F,3,0,1
LOYD,M,21,4,21
LOZA,F,14,0,5
L'RAE,F,4,0,1
L'SHAE,F,13,0,4
LUAY,M,39,0,13
LU'AY,M,4,0,1
LUBABA,F,7,4,7
LUBABAH,F,13,0,4
LUBELIHLE,F,6,0,2
LUBOMIR,M,4,0,1
LUBOS,M,3,0,1
LUCAH,M,18,0,6
LUCAIS,M,3,0,1
LUCA-JAMES,M,17,0,6
LUCA-JAY,M,12,0,4
LUCAS-JACK,M,3,0,1
LUCAS-JAMES,M,99,0,33
LUCAS-JAY,M,17,0,6
LUCAS-JOHN,M,10,0,3
LUCAS-KAI,M,3,0,1
LUCAS-LEE,M,9,0,3
LUCAS-SCOTT,M,4,0,1
LUCCA,F,11,4,11
LUCCAS,M,3,0,1
LUCCIA,F,15,0,5
LUCEA,F,6,0,2
LUCIA-ROSE,F,4,0,1
LUCIE-ANN,F,4,0,1
LUCIE-ANNE,F,3,0,1
LUCIE-JO,F,8,0,3
LUCIE-LOU,F,3,0,1
LUCIE-MAE,F,38,0,13
LUCIE-MAI,F,6,0,2
LUCIE-MAY,F,13,0,4
LUCIENNA,F,6,0,2
LUCIE-ROSE,F,6,0,2
LUCIJA,F,3,0,1
LUCI-JO,F,6,0,2
LUCILE,F,22,4,22
LUCINE,F,3,0,1
LUCIO,M,71,0,24
LUCION,M,3,0,1
LUCJA,F,97,0,32
LUCJAN,M,13,0,4
LUCREZIA,F,28,3,28
LUCY-,F,8,0,3
LUCYANN,F,9,6,9
LUCYANNA,F,3,0,1
LUCY-JO,F,82,0,27
LUCY-LEIGH,F,6,0,2
LUCY-LOU,F,23,0,8
LUCY-LOUISE,F,6,0,2
LUCY-MAI,F,31,0,10
LUCY-MARIE,F,20,6,20
LUCYNA,F,5,0,2
LUCY-RAE,F,3,0,1
LUCY-ROSE,F,42,0,14
LUDMILA,F,4,0,1
LUDOVICA,F,4,0,1
LUEN,M,6,0,2
LUENA,F,6,0,2
LUEY,M,39,0,13
LUIE,M,29,0,10
LUIZA,F,194,6,194
LUIZE,F,21,0,7
LUJAINE,F,4,0,1
LUJANE,F,10,0,3
LUJAYN,F,25,0,8
LUKAH,M,7,0,2
LUKE-JAMES,M,3,0,1
LUKE-JUNIOR,M,8,0,3
LUKEN,M,3,0,1
LUKMAAN,M,7,0,2
LUKNE,F,32,0,11
LUKRECIA,F,3,0,1
LUKRECIJA,F,10,0,3
LUKRECJA,F,3,0,1
LUKUS,M,26,0,9
LUL,F,6,3,6
LULABELLE,F,8,0,3
LULA-BELLE,F,3,0,1
LULAH,F,21,0,7
LULIA,F,20,0,7
LULLAH,F,9,0,3
LULUA,F,3,0,1
LULYA,F,6,0,2
LULYANA,F,3,0,1
LUNA-BELLE,F,3,0,1
LUNA-MAE,F,10,0,3
LUNA-MAI,F,3,0,1
LUNA-MAY,F,7,0,2
LUNA-ROSE,F,33,0,11
LUNASHA,F,3,0,1
LUNED,F,22,6,22
LUNNA,F,3,0,1
LUO,F,3,0,1
LUQA,M,3,0,1
LURA,F,3,0,1
LUSIA,F,8,0,3
LUSIANA,F,5,0,2
LUTFI,M,3,3,3
LUTFIYA,F,3,0,1
LUTFIYAH,F,3,0,1
LUTHANDO,M,3,0,1
LUUK,M,6,0,2
LUUL,F,10,4,10
LUV,M,3,0,1
LUX,M,11,0,4
LUXMI,F,3,0,1
LUYANDA,M,10,0,3
LUZ,F,9,0,3
LWANDLE,F,3,0,1
L'WREN,F,7,0,2
LWSI,F,19,0,6
LYA,F,19,0,6
LYAH,F,3,0,1
LYAN,F,3,0,1
LYARA,F,3,0,1
LYAS,M,3,0,1
LYBAH,F,131,4,131
LYCIA,F,8,0,3
LYDIA-GRACE,F,14,0,5
LYDIA-MAE,F,36,0,12
LYDIA-MAY,F,20,0,7
LYES,M,3,0,1
LYLA-BELLE,F,3,0,1
LYLA-GRACE,F,44,0,15
LYLAH-ROSE,F,14,0,5
LYLA-MAE,F,35,0,12
LYLA-MAI,F,10,0,3
LYLA-MAY,F,26,0,9
LYLA-RAE,F,24,0,8
LYLA-ROSE,F,133,0,44
LYLIE,F,8,0,3
LYNCOLN,M,9,0,3
LYNCON,M,11,0,4
LYRA-MAE,F,4,0,1
LYRA-MAY,F,3,0,1
LYRA-ROSE,F,8,0,3
LYRIC,M,23,0,8
LYUBOV,F,3,0,1
LYVIA,F,40,0,13
LYZA,F,21,0,7
M,M,11,0,4
MA,F,3,0,1
MAAB,F,16,0,5
MAAHI,F,100,0,33
MAAHIN,M,15,0,5
MAAHIR,M,56,0,19
MAAHIRA,F,7,0,2
MAAHIRAH,F,33,0,11
MAAHNOOR,F,20,0,7
MAAHUM,F,6,0,2
MAAIDA,F,13,0,4
MAAIKE,F,6,0,2
MAALI,F,3,0,1
MAALIK,M,31,3,31
MAALIKAH,F,6,0,2
MAAME,F,190,29,190
MAAN,M,7,0,2
MAANAS,M,10,0,3
MAANAV,M,31,3,31
MAANSI,F,6,0,2
MAANVI,F,15,0,5
MAANYA,F,42,0,14
MAARIA,F,294,92,294
MAARIAH,F,46,15,46
MAARIYA,F,482,81,482
MAARIYAAH,F,21,11,21
MAARIYAH,F,721,228,721
MAARYA,F,108,36,108
MAAYA,F,31,0,10
MAAYAN,F,16,0,5
MAAZ,M,133,13,133
MA'AZ,M,6,0,2
MAAZIN,M,6,0,2
MABELLE,F,30,0,10
MABINTY,F,6,0,2
MABLI,F,175,4,175
MABON,M,111,0,37
MACARA,F,3,0,1
MACARIO,M,6,0,2
MACAULEE,M,6,6,6
MACAULEY,F,3,3,3
MACAULLAY,M,3,3,3
MACAULLEY,M,9,6,9
MACAWLEY,M,3,3,3
MACAYLA,F,19,0,6
MACCAULEY,M,3,3,3
MACEE,F,19,0,6
MACEN,M,13,0,4
MACENZIE,M,13,0,4
MACEO,M,27,0,9
MACEY-JANE,F,3,0,1
MACEY-JAYNE,F,6,0,2
MACEY-JO,F,8,0,3
MACEY-LEA,F,5,0,2
MACEY-LEE,F,12,0,4
MACEY-LEIGH,F,87,0,29
MACEY-LOU,F,4,0,1
MACEY-MAE,F,14,0,5
MACEY-MAY,F,12,0,4
MACEY-RAE,F,13,0,4
MACEY-ROSE,F,15,0,5
MACHAELA,F,3,3,3
MACHEDA,M,3,0,1
MACIE-ANN,F,3,0,1
MACIE-ANNE,F,3,0,1
MACIEJ,M,482,0,161
MACIE-JANE,F,3,0,1
MACIE-JAY,F,7,0,2
MACIE-JO,F,4,0,1
MACIEK,M,20,0,7
MACIE-LEA,F,18,0,6
MACIE-LEE,F,9,0,3
MACIE-LOU,F,14,0,5
MACIE-LOUISE,F,16,0,5
MACIE-MAE,F,39,0,13
MACIE-MAI,F,6,0,2
MACIE-MARIE,F,5,0,2
MACIE-MAY,F,7,0,2
MACIE-RAE,F,27,0,9
MACIE-ROSE,F,17,0,6
MACI-GRACE,F,3,0,1
MACI-JAI,F,5,0,2
MACI-LEA,F,6,0,2
MACI-LEIGH,F,13,0,4
MACI-MAE,F,4,0,1
MACI-MARIE,F,3,0,1
MACI-RAE,F,6,0,2
MACKAI,M,17,0,6
MACKAYLA,F,7,0,2
MACKENSIE,F,4,0,1
MACKENSIE,M,3,0,1
MACKENZI,F,14,0,5
MACKENZI,M,7,0,2
MACKENZIE-LEE,M,6,0,2
MACKENZIE-LEIGH,F,3,0,1
MACKENZY,M,14,0,5
MACKINLEY,M,22,0,7
MACKLIN,M,3,0,1
MACKY,M,3,0,1
MACLAREN,M,3,3,3
MACS,M,23,0,8
MACY-GRACE,F,3,0,1
MACY-JO,F,3,0,1
MACY-LEE,F,3,0,1
MACY-LEIGH,F,20,0,7
MACY-MAE,F,3,0,1
MACY-RAE,F,4,0,1
MACY-ROSE,F,6,0,2
MADALIN,M,9,0,3
MADALINA,F,30,0,10
MADALYNN,F,6,0,2
MADAR,M,3,0,1
MADARA,F,14,0,5
MADDALENE,F,3,0,1
MADDALYN,F,3,0,1
MADDELINE,F,7,0,2
MADDIE-LEIGH,F,6,0,2
MADDIE-MAI,F,3,0,1
MADDIE-MAY,F,6,0,2
MADDIE-ROSE,F,12,0,4
MADDISEN,F,3,0,1
MADDISON-GRACE,F,13,0,4
MADDISON-LEE,F,3,0,1
MADDISON-LEIGH,F,25,0,8
MADDISON-MAE,F,16,0,5
MADDISON-MAI,F,7,0,2
MADDISON-MAY,F,3,0,1
MADDISON-RAE,F,4,0,1
MADDISON-ROSE,F,26,0,9
MADDISYN,F,12,0,4
MADDIX,M,3,0,1
MADDYSON,F,49,3,49
MADEEHAH,F,17,6,17
MADEENAH,F,4,0,1
MADELEINA,F,6,0,2
MADELENA,F,6,0,2
MADELYNN,F,10,0,3
MADHAV,M,66,0,22
MADHAVI,F,3,0,1
MADHIA,F,3,3,3
MADHVI,F,6,6,6
MADI,F,52,0,17
MADIAH,F,6,3,6
MADILYN,F,53,0,18
MADINAH,F,112,0,37
MADISEN,F,11,0,4
MADISON-GRACE,F,3,0,1
MADISON-LEIGH,F,30,0,10
MADISON-MAE,F,6,0,2
MADISON-MAY,F,3,0,1
MADISON-ROSE,F,20,0,7
MADISYN,F,118,0,39
MADIYAH,F,32,0,11
MADIYYAH,F,6,0,2
MADLYN,F,3,0,1
MADOKA,F,3,3,3
MADONA,F,3,0,1
MADOX,M,7,0,2
MADS,M,3,3,3
MAEBY,F,4,0,1
MAEDA,F,6,0,2
MAEEN,F,3,0,1
MAEESHA,F,39,3,39
MAEGHAN,F,7,0,2
MAELA,F,3,0,1
MAELEIGH,F,3,0,1
MAELIE,F,10,0,3
MAELLYS,F,3,0,1
MAELONA,F,9,3,9
MAELY,F,4,0,1
MAEMI,F,3,0,1
MAESHA,F,21,0,7
MAESIE,F,3,0,1
MAESON,M,15,0,5
MAEYA,F,9,0,3
MAEZIE,F,3,0,1
MAFALDA,F,24,0,8
MAGALI,F,3,0,1
MAGEN,F,4,0,1
MAGGIE-ANN,F,3,0,1
MAGGIE-JO,F,4,0,1
MAGGIE-MAE,F,42,0,14
MAGGIE-MAY,F,61,0,20
MAGGIE-ROSE,F,11,0,4
MAGNOLIA,F,12,0,4
MAH,F,14,0,5
MAHAAN,M,17,0,6
MAHADEV,M,3,0,1
MAHADO,F,3,0,1
MAHAK,F,18,3,18
MAHALA,F,20,0,7
MAHALIA,F,94,24,94
MAHAMAD,M,29,3,29
MAHAMARAKKALAGE,F,3,0,1
MAHAMED,M,297,50,297
MAHAMEDAMIN,M,3,0,1
MAHAMMAD,M,60,26,60
MAHAMMED,M,178,36,178
MAHAMOOD,M,3,0,1
MAHAMOUD,M,6,3,6
MAHAMUD,M,29,7,29
MAHAN,M,6,3,6
MAHANOOR,F,19,3,19
MAHATHI,F,14,0,5
MAHATHY,F,3,0,1
MAHAVEER,M,3,0,1
MAHAZ,M,6,3,6
MAHBEER,M,9,0,3
MAHBIR,M,3,0,1
MAHBOOB,M,6,6,6
MAHBUB,M,33,17,33
MAHBUBA,F,58,18,58
MAHBUBUL,M,3,3,3
MAHBUBUR,M,6,6,6
